State,StateCode,County,Establishment,Address,City,ZIP,Phone,LastInspection,Priority,InspectionURL,LastUpdated
New York,NY,Nassau,St Pauls Greek Orthodox Church 1St F,110 Cathedral  Avenue,Hempstead,11550,,2026-05-14,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,Starbucks Coffee Company #9485,217 West Genesee Street,Fayetteville,13066,,2026-01-05,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Landmark Family Restaurant,825 Fairport Road,East Rochester,14445,,2026-03-19,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Dutchess,Beacon High School,101 Matteawan  Road,Beacon,12508,,2026-04-09,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,Morning Star Lodge,46 East Main Street,Marcellus,13108,,2025-09-23,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Orange,Kiki Restaurant,99 West Main Street,Goshen,10924,,2026-03-19,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Madison,Rogues Roost Country Club East,1086 State Hwy 31,Bridgeport,13030,,2025-06-11,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Broome,"Hornet'S Nest, The",3027 Route 7,Nineveh,13813,,2026-03-12,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Orange,Pine Tree Elementary Sch,156 Pine Tree Road,Monroe,10950,,2026-04-15,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Madison,Primos Tacos And Tequila,3-5 Madison Street,Hamilton,13346,,2026-05-07,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Nassau,Bellmore/Merrick Csd-Jf Kennedy Hs,3000 South Bellmore  Avenue,Bellmore,11710,,2025-11-20,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,My Apartment Bar,2515 Mt  Read Boulevard,Rochester,14615,,2025-12-02,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Greene,Crystal Brook Resort,430 Winter Clove Road,Round Top,12473,,2026-06-16,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Albany,Regal Cinema - Crossgates Mall,1 Crossgates Mall Road,Albany,12203,,2025-04-28,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Broome,Windsor Sr High Cafeteria,1191 Ny Route 79,Windsor,13865,,2025-07-15,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rockland,Mariella'S Pizzeria,41  New Main Street,Haverstraw,10927,,2026-04-08,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Westchester,Division Street Grill,26 North Division Street,Peekskill,10566,,2024-01-23,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Cayuga,Mort'S At Tinkers,78 Franklin Street,Auburn,13021,,2024-12-12,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Genesee,Bergen Farm Market Restaurant,8097 Clinton Street,Bergen,14416,,2026-02-27,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rensselaer,Schodack Sofa Site,1800 East Schodack Road,Castleton,12033,,2026-04-15,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Brooks Landing Diner,904 Genesee Street,Rochester,14611,,2026-03-27,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rockland,El Quetzal Restaurant,63 East Eckerson Road,Spring Valley,10977,,2026-01-28,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Madison,Alexander'S Ragtime,132 Main Street,Oneida,13421,,2026-04-22,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Nassau,China Dragon,122 Brooklyn Avenue,Valley Stream,11581,,2025-01-24,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Westchester,Midland Avenue Pizzeria,853 Midland Avenue,Yonkers,10704,,2026-03-04,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Tompkins,Crossroads Bar & Grille,3120 North Triphammer Road,Lansing,14882,,2026-02-18,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oneida,Vvs Little League @ Thurber Park,100 Parker Street,Sherrill,13461,,2019-10-16,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Broome,Fitzie'S Irish Pub,9 Main Street,Binghamton,13905,,2025-06-16,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oneida,Camden Elementary (Sfp),1 Oswego Street,Camden,13316,,2025-08-05,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Cortland,Forest Lake Campground,5816 Hickey Rd.,Truxton,13158,,2025-09-30,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Gloria Jean'S Coffees,420 Greece Ridge Center Drive,Rochester,14626,,2026-02-11,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Esl Ballpark-Pretzel Carts,1 Morrie  Silver Way,Rochester,14608,,2026-04-30,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Clinton,American Legion Montgomery Post 912,29 Pratt Street,Rouses Point,12979,,2025-09-24,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rensselaer,Sadudee Of Albany,55 Main Avenue,Wynantskill,12198,,2025-12-05,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Livingston,Dansville Jr. Mustang'S Stand,Babcock Park,Dansviille,14437,,2019-10-15,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rockland,Dunkin',361 East Route 59,West Nyack,10994,,2025-08-08,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Broome,Country Blessings,2884 Us Route 11,Whitney Point,13862,,2026-04-29,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,St. Luke'S Episcopal Church Parish H,5402 West Genesee Street,Camillus,13031,,2026-02-20,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Lakeside Deli & More,4888 St. Paul Boulevard,Rochester,14617,,2026-06-08,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Orange,Valley Central Middle School,1189 Route 17 K,Montgomery,12549,,2026-04-27,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rockland,Lime Kiln School,35 Lime Kiln  Road,Suffern,10901,,2025-11-17,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Rcsd-Abraham Lincoln School #22,595 Upper  Falls Boulevard,Rochester,14605,,2026-04-27,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Westchester,Enzo'S Restaurant,451 Mamaroneck Avenue,Mamaroneck,10543,,2026-06-25,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Ontario,Prosecco Italian Rest. & Jazz Bar,1550  Rochester  Road,Farmington,14425,,2025-12-16,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Bca Rohrbach Riverside #8,100 Exchange Boulevard,Rochester,14614,,2025-11-07,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rensselaer,Berlin Elementary School,53 School Street,Berlin,12022,,2025-12-01,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Tioga,Big Dipper Ice Cream,434 Route,Apalachin,13732,,2026-03-27,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Orange,Andrea Cecilia'S Restaurant,2 Mill  Street,Newburgh,12550,,2026-04-30,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Saratoga,F.O. Eagles #2586,373 Crescent  Avenue,Saratoga Springs,12866,,2026-05-08,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,Dock'S Grill @ Pirates Cove Marina,9170 Horseshoe Island Road,Clay,13041,,2025-06-26,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Putnam,Main Course,39 Chestnut Street,Cold Spring,10516,,2026-05-21,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Bru Kitchen And Sports Bar,3208 Latta Road,Rochester,14612,,2026-02-26,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Cattaraugus,Perrysburg Diner,11846 Main St.,Perrysburg,14129,,2025-12-23,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Tompkins,Maxie'S Supper Club,635 West  State Street,Ithaca,14850,,2026-04-10,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,Tropical Smoothie Cafe,5308 West Genesee Street,Camillus,13031,,2026-02-12,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Esl Ballpark-Ice Cream Plus,1 Morrie  Silver Way,Rochester,14608,,2026-06-17,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oneida,Allen'S Florence Hotel Llc,11940 Osceola Road,Camden,13316,,2026-04-27,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Albany,Emil'S News,99 Washington Avenue,Albany,12210,,2026-05-22,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Saratoga,Olde Saratoga Bowl,116 Broad Street,Schuylerville,12871,,2025-12-31,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Wayne,Wolcott Lanes,11989 Park Street,Wolcott,14590,,2025-04-08,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Orange,Riverside Pizza & Deli 2,74 North Street,Newburgh,12550,,2026-04-27,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Warren,"Pines, The",8119 State Route 9,Pottersville,12860,,2025-07-14,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Wyoming,Attica Senior High School Band,3338 East Main St.,Attica,14011,,2025-11-05,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Livingston,Avon Braves Youth Football,191 Clinton  Street,Avon,14414,,2019-08-30,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Nassau,Winners Circle,39 Post  Avenue,Westbury,11590,,2024-02-06,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Nassau,Shalom Day Care Center,81 Jamaica  Avenue,Plainview,11803,,2024-07-15,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Nassau,Mcdonald'S,3839 Hempstead  Turnpike,Levittown,11756,,2025-11-12,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Cayuga,Stryker Homes Nutrition Site,2 Loop Road,Auburn,13021,,2025-04-17,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Nassau,Starbucks Coffee #9308,3240 Hempstead  Turnpike,Levittown,11756,,2026-04-01,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Tompkins,Little Venice Ristorante,49 East Main Street,Trumansburg,14886,,2026-06-04,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oswego,Vfw Post 7289-Pulaski,4815 Salina Street,Pulaski,13142,,2025-06-25,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oneida,Camroden Golf Club,8233 Camroden Road,Rome,13440,,2025-06-18,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Nassau,Dave & Buster'S,1504 Old Country Road,Westbury,11590,,2026-02-06,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Wyoming,Warsaw Middle/High School,81 West Court Street,Warsaw,14569,,2026-05-08,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Nassau,Taco Bell #1746,3076 Long Beach  Road,Oceanside,11572,,2025-11-12,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Nassau,Mcdonald'S,1050 Front Street,Uniondale,11553,,2026-01-29,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oswego,Athletic Complex Refreshment Stand,William Gillard Drive,Fulton,13069,,2024-10-16,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oneida,Delta Lake Inn,8524  Fish Hatchery Road,Rome,13440,,2025-12-19,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Nassau,Hofstra University Student Center,1000 Fulton Avenue,Hempstead,11550,,2025-12-08,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Broome,Volunteers Of America,320-322 Chenango Street,Binghamton,13901,,2026-04-02,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oneida,Dunkin' Donuts (Rfd),1133 Mohawk Street,Utica,13501,,2026-02-09,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Warren,Abraham Wing School,120 Lawrence Street,Glens Falls,12801,,2025-07-15,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Nassau,Rudy & Harry'S Hilltop Deli,60 Hillside Avenue,Williston Park,11596,,2025-12-29,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Dutchess,Sugar & Spice Cafe,"2600 South Road, Suite 40",Poughkeepsie,12601,,2026-06-11,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oneida,Copper City Community Connection,305 East Locust Street,Rome,13440,,2025-08-27,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oneida,Good Friend Liu,"50  Auert Ave., Suite 16",Utica,13502,,2026-01-07,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Jj'S Pub,669 North Winton Road,Rochester,14609,,2025-10-09,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Rcsd-U-Prep Charter School (Maple),1020 Maple Street,Rochester,14611,,2026-05-01,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Panera Bread (Greece),800 Greece Ridge Center Drive,Rochester,14626,,2026-01-30,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Delaware,Head Start - Sidney,21 Pleasant Street,Sidney,13838,,2023-01-12,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Otsego,Edmeston Central School Cafeteria,11 North Street,Edmeston,13335,,2024-07-23,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Tim Hortons (Roc-University),1250 University Avenue,Rochester,14607,,2025-12-11,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Westchester,New Great Peking Chinese Kitchen,317 5Th Avenue,Pelham,10803,,2026-04-23,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Dutchess,Roosevelt Theatre,4060 Albany Post  Road,Hyde Park,12538,,2025-11-13,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Nassau,Ben'S Kosher Delicatessen Restaurant,7971 Jericho Turnpike,Woodbury,11797,,2025-07-08,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Westchester,Bld Diner,2399 Boston Post Road,Larchmont,10538,,2025-11-03,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Steuben,Pat'S Pizzeria,104 Loder Street,Hornell,14843,,2025-12-26,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Hampton Inn (Penfield),950 South Panorama Trail,Rochester,14625,,2025-12-18,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Broome,Calzonez Broz,79 Court Street,Binghamton,13905,,2025-05-21,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Nassau,Great Neck Sd - John L Miller Hs,35 Polo  Road,Great Neck,11023,,2025-09-18,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
